model_id,equation,regressor,estimate,std_error,t_value,p_value
VAR-p2,IP_growth,TTF_ret.l2,0.018582712251267192,0.010228305094885676,1.8167929171920048,0.07170361911814535
VAR-p2,IP_growth,Brent_ret.l2,-0.010287893794959969,0.021861088294730085,-0.47060300275352746,0.6387645450697077
VAR-p2,IP_growth,Power_ret.l2,0.029866701621090435,0.037280648626275885,0.8011314910449276,0.4246130233559088
VAR-p2,IP_growth,CPI_yoy_change.l2,0.12355954803994874,0.5374815629163282,0.2298861143618125,0.8185652619948279
VAR-p2,IP_growth,IP_growth.l2,-0.21755501720844675,0.07323131570777998,-2.970792141391692,0.0035782331824489454
VAR-p2,IP_growth,Bund2Y_change.l2,2.151382799594696,1.0683415729434622,2.0137593201276176,0.04623490381014611
VAR-p2,IP_growth,CISS_change.l2,-0.024297244761709653,0.026303324746563054,-0.9237328358987954,0.3574488133135839
VAR-p2,IP_growth,GreenEquity_relative.l2,-5.732088829970224e-4,0.03223824021777996,-0.0177804023769538,0.9858430845440282
VAR-p2,IP_growth,GreenBond_relative.l2,0.4395230193678355,0.6654104733339037,0.6605291575374443,0.5101595892056852
VAR-p2,IP_growth,const,3.7787381984950044e-4,0.0018275524697880245,0.20676496357630134,0.8365381117897426
VAR-p2,Bund2Y_change,EUA_ret.l1,-0.0027056116845006624,0.0015230216305119227,-1.7764762038154664,0.07814697934666345
VAR-p2,Bund2Y_change,TTF_ret.l1,3.030976347532184e-4,8.899090177721982e-4,0.3405939581464117,0.7339950670598798
VAR-p2,Bund2Y_change,Brent_ret.l1,-9.574712447615973e-4,0.0015685105667433096,-0.6104334041877638,0.5427102242573898
VAR-p2,Bund2Y_change,Power_ret.l1,0.0015466337086485087,0.0032560852817413374,0.47499791154775195,0.6356377064432784
VAR-p2,Bund2Y_change,CPI_yoy_change.l1,-0.011322527304391237,0.04838441969334498,-0.23401184464238994,0.815368024427039
VAR-p2,Bund2Y_change,IP_growth.l1,-0.0032671547141102865,0.007659756618629087,-0.42653505545650466,0.6704697013954247
VAR-p2,Bund2Y_change,Bund2Y_change.l1,-0.09105850492924715,0.0857224614107629,-1.0622479036493728,0.2902213531635903
VAR-p2,Bund2Y_change,CISS_change.l1,-0.005707640904273808,0.002100275006907277,-2.7175683591447837,0.007533702699781925
VAR-p2,Bund2Y_change,GreenEquity_relative.l1,0.0010871389846805865,0.0025253393686335153,0.430492233314704,0.6675971657867045
VAR-p2,Bund2Y_change,GreenBond_relative.l1,0.02460364615455499,0.05743822063538211,0.4283497274530658,0.6691518130595788
VAR-p2,Bund2Y_change,EUA_ret.l2,-0.0023472496518864563,0.0014766513028198094,-1.5895761222735216,0.1145185266999381
VAR-p2,Bund2Y_change,TTF_ret.l2,-4.1839968907578744e-4,8.730149081600109e-4,-0.4792583553442605,0.6326127988294196
VAR-p2,Bund2Y_change,Brent_ret.l2,0.0013510144841836604,0.0018659060140320334,0.7240528054595072,0.4704194725749741
VAR-p2,Bund2Y_change,Power_ret.l2,0.007290311646539635,0.0031820093099185808,2.2911031793072203,0.023673141203599212
VAR-p2,Bund2Y_change,CPI_yoy_change.l2,0.11571742511499987,0.0458755788895777,2.522418853689697,0.012942319174557555
VAR-p2,Bund2Y_change,IP_growth.l2,-0.0063231407258639415,0.006250500915252458,-1.011621438280927,0.31372122378449263
VAR-p2,Bund2Y_change,Bund2Y_change.l2,0.16290457490541418,0.0911859894219535,1.7865088259512165,0.07650056285672718
VAR-p2,Bund2Y_change,CISS_change.l2,-7.757806065307001e-4,0.002245063519801112,-0.34554951327142214,0.7302764014311556
VAR-p2,Bund2Y_change,GreenEquity_relative.l2,0.004392312328066838,0.002751625421990809,1.596260992853085,0.11301767138813963
VAR-p2,Bund2Y_change,GreenBond_relative.l2,-0.03719038816077034,0.05679467496103275,-0.654821744930963,0.513815220987864
VAR-p2,Bund2Y_change,const,2.1751786135406424e-4,1.559867971055498e-4,1.39446328401037,0.1657118724636097
VAR-p2,CISS_change,EUA_ret.l1,0.004121747277770477,0.07856797813447364,0.05246090551949636,0.9582472480872068
VAR-p2,CISS_change,TTF_ret.l1,0.0259838662864177,0.04590765544577053,0.5660029037447085,0.5724314286001358
VAR-p2,CISS_change,Brent_ret.l1,-0.06094745017324515,0.08091461174465209,-0.7532316952293028,0.45276180475529115
VAR-p2,CISS_change,Power_ret.l1,0.18104552959010942,0.16797137486080646,1.0778356118126506,0.28323367592094334
VAR-p2,CISS_change,CPI_yoy_change.l1,1.721105649166896,2.496002651806175,0.6895447999309845,0.4917899611164507
VAR-p2,CISS_change,IP_growth.l1,0.154898196977861,0.3951431670248551,0.39200525253703217,0.6957382692871346
VAR-p2,CISS_change,Bund2Y_change.l1,7.181772206654519,4.4221568090863395,1.624042863405005,0.10694762127914281
VAR-p2,CISS_change,CISS_change.l1,-0.2239001209274609,0.1083466954856099,-2.066515456922249,0.04089583767009532
VAR-p2,CISS_change,GreenEquity_relative.l1,0.018218652289212583,0.13027445199857932,0.13984823585679917,0.8890105153941089
VAR-p2,CISS_change,GreenBond_relative.l1,1.6844516716158677,2.963060256371353,0.5684837721385709,0.5707514512954706
VAR-p2,CISS_change,EUA_ret.l2,0.054686366070558406,0.07617587626328894,0.7178961208341641,0.47419379687554797
VAR-p2,CISS_change,TTF_ret.l2,0.00938959947504551,0.04503614055194358,0.20849032266021497,0.8351938202929056
VAR-p2,CISS_change,Brent_ret.l2,0.023219070073656218,0.09625632359678034,0.2412212435093757,0.8097885901917237
VAR-p2,CISS_change,Power_ret.l2,9.560581215670947e-5,0.16415002444931953,5.824294725355174e-4,0.9995362398345041
VAR-p2,CISS_change,CPI_yoy_change.l2,-0.9011338788459318,2.36657930977064,-0.3807748487978061,0.7040325418956943
VAR-p2,CISS_change,IP_growth.l2,0.11100731707369463,0.32244402141156464,0.3442684922106398,0.7312370731344329
VAR-p2,CISS_change,Bund2Y_change.l2,-9.479911664357163,4.704003330974557,-2.0152859165584713,0.04607243879500319
VAR-p2,CISS_change,CISS_change.l2,-0.14677200049746217,0.11581588731274252,-1.267287277272483,0.2074662710102892
VAR-p2,CISS_change,GreenEquity_relative.l2,0.027663986126888564,0.14194785002270083,0.19488837712205176,0.845804513507543
VAR-p2,CISS_change,GreenBond_relative.l2,-1.289619076862833,2.92986172428365,-0.44016380233034524,0.6605973132900231
VAR-p2,CISS_change,const,-0.002754945627810692,0.008046876694808353,-0.3423621029993059,0.7326675148296797
VAR-p2,GreenEquity_relative,EUA_ret.l1,-0.04906942027600327,0.0522974127490435,-0.9382762491802376,0.34995629912721704
VAR-p2,GreenEquity_relative,TTF_ret.l1,-0.014590784800194627,0.030557635084857853,-0.4774840971716676,0.6338717669935447
VAR-p2,GreenEquity_relative,Brent_ret.l1,0.00720752123838836,0.053859408735146566,0.13382102417483485,0.8937646021570059
VAR-p2,GreenEquity_relative,Power_ret.l1,0.02556707388710187,0.11180723406277275,0.22867101669599985,0.8195074879367336
VAR-p2,GreenEquity_relative,CPI_yoy_change.l1,-0.45426748690598834,1.6614208995017965,-0.273421074119272,0.7849918872541121
VAR-p2,GreenEquity_relative,IP_growth.l1,0.09042588152167191,0.2630201997242923,0.343798239133191,0.7315898355764008
VAR-p2,GreenEquity_relative,Bund2Y_change.l1,-1.6838472708372452,2.943532026367715,-0.5720499236133991,0.5683407220512899
VAR-p2,GreenEquity_relative,CISS_change.l1,-0.04806728475813608,0.07211909976998201,-0.6664986794267089,0.5063508610746069
VAR-p2,GreenEquity_relative,GreenEquity_relative.l1,0.026820679788619736,0.08671493079743361,0.3092971365135831,0.757623123598955
VAR-p2,GreenEquity_relative,GreenBond_relative.l1,-0.21134048547305803,1.97230969801101,-0.10715380332317276,0.9148429748140252
VAR-p2,GreenEquity_relative,EUA_ret.l2,-0.038986304732180475,0.0507051516031478,-0.7688825198140259,0.4434489837754708
VAR-p2,GreenEquity_relative,TTF_ret.l2,-0.018324176920428304,0.029977526302608203,-0.6112638092768182,0.5421622310352153
VAR-p2,GreenEquity_relative,Brent_ret.l2,0.008746596529329924,0.0640713532965098,0.1365133726589537,0.8916404690438295
VAR-p2,GreenEquity_relative,Power_ret.l2,-0.0023889442088944426,0.1092636184005979,-0.02186404078378362,0.9825921286417078
VAR-p2,GreenEquity_relative,CPI_yoy_change.l2,-0.8271061867723882,1.5752724952981356,-0.5250559438072652,0.6004971791954055
VAR-p2,GreenEquity_relative,IP_growth.l2,0.4001700062245383,0.21462927361271839,1.8644707662134363,0.0646588679701844
VAR-p2,GreenEquity_relative,Bund2Y_change.l2,2.527127451128096,3.1311382781391726,0.8070954479308277,0.4211821850174221
VAR-p2,GreenEquity_relative,CISS_change.l2,0.029508216187425843,0.07709083783885237,0.3827720260234899,0.702554873882103
VAR-p2,GreenEquity_relative,GreenEquity_relative.l2,0.19799176473629862,0.09448512584568171,2.0954807750340474,0.03819598476280908
VAR-p2,GreenEquity_relative,GreenBond_relative.l2,-2.0755917222402234,1.9502116705896937,-1.0642904837158615,0.2892990731681013
VAR-p2,GreenEquity_relative,const,0.003591604222266294,0.0053562639874577805,0.6705427945068407,0.5037792260412735
VAR-p2,GreenBond_relative,EUA_ret.l1,-0.0012897366148005105,0.0024406196698417496,-0.5284463739834308,0.5981495541047004
VAR-p2,GreenBond_relative,TTF_ret.l1,-2.0446077233550586e-4,0.0014260660581782694,-0.14337398408927468,0.8862313700589373
VAR-p2,GreenBond_relative,Brent_ret.l1,-0.002601248675835554,0.002513515018339974,-1.0349047675686947,0.3027604184390611
VAR-p2,GreenBond_relative,Power_ret.l1,3.5013994032406665e-5,0.00521782857583513,0.00671045311733005,0.9946568337882267
VAR-p2,GreenBond_relative,CPI_yoy_change.l1,-0.05155841059251568,0.07753531798347749,-0.6649667781526685,0.50732681243266875
VAR-p2,GreenBond_relative,IP_growth.l1,0.00600910566083793,0.01227464685668516,0.4895542601753289,0.6253284392009244
VAR-p2,GreenBond_relative,Bund2Y_change.l1,-0.19931883265235836,0.13736897840120363,-1.4509741207379607,0.1493534763025367
VAR-p2,GreenBond_relative,CISS_change.l1,-0.0023517510884286433,0.0033656596802318288,-0.6987489264709774,0.48603884858792956
VAR-p2,GreenBond_relative,GreenEquity_relative.l1,6.62599068703732e-5,0.004046819042248957,0.01637333080096171,0.9869633022540278
VAR-p2,GreenBond_relative,GreenBond_relative.l1,0.21422963397658007,0.09204390028019793,2.327472361823294,0.02158778006514734
VAR-p2,GreenBond_relative,EUA_ret.l2,0.0032044492722381897,0.0023663119045447202,1.3541956434752955,0.1781769624522201
VAR-p2,GreenBond_relative,TTF_ret.l2,-8.285100928483644e-4,0.0013989934970288207,-0.592218687655055,0.5548001405698535
VAR-p2,GreenBond_relative,Brent_ret.l2,-0.0017791552449521024,0.00299008683047522,-0.5950179194860833,0.5529335289418144
VAR-p2,GreenBond_relative,Power_ret.l2,-0.002531605270690845,0.005099122924995165,-0.49647857247788263,0.620450173071527
VAR-p2,GreenBond_relative,CPI_yoy_change.l2,0.054520373648124544,0.07351493764776426,0.7416230686251915,0.45974100950922514
VAR-p2,GreenBond_relative,IP_growth.l2,-0.005120469983846597,0.010016335404902568,-0.5112119130256307,0.6101266170624496
VAR-p2,GreenBond_relative,Bund2Y_change.l2,0.02774763404841975,0.14612420134991588,0.18989074904829736,0.8497103272942492
VAR-p2,GreenBond_relative,CISS_change.l2,-3.4900280960493155e-4,0.003597681133805705,-0.09700771041811279,0.9228794548828797
VAR-p2,GreenBond_relative,GreenEquity_relative.l2,0.004828561087797456,0.004409439100802582,1.0950510886789633,0.27565139856666854
VAR-p2,GreenBond_relative,GreenBond_relative.l2,0.15761009370482001,0.09101262784138779,1.7317387426665114,0.08584775076227207
VAR-p2,GreenBond_relative,const,1.7671335932856606e-4,2.4996653863901817e-4,0.7069480590910668,0.48094686886840043
